sale_id,sale_date,amount,product
723,1980-9-6,73.69,Whatsit
724,1978-10-17,24.58,Thingamajig
725,2018-1-20,72.86,Whatsit
726,1985-3-23,53.71,Whatsit
727,2023-7-4,70.27,Thingamajig
728,2004-8-21,21.97,Whatsit
729,1999-2-7,38.63,Whatsit
730,2013-1-20,53.05,Thingamajig
731,2021-8-18,64.96,Whatsit
732,2000-1-5,61.29,Doohickey
733,1982-11-7,70.11,Thingamajig
734,1979-2-7,44.97,Whatsit
735,2020-1-15,34.25,Whatsit
736,1993-6-10,50.17,Whatsit
737,1994-11-9,11.17,Thingamajig
738,2010-3-4,24.73,Thingamajig
739,1993-10-12,47.86,Thingamajig
740,1990-7-5,73.66,Thingamajig
741,1987-9-7,84.33,Whatsit
742,2017-2-27,57.76,Doohickey
743,2013-8-10,7.19,Whatsit
744,1987-4-21,40.53,Whatsit
745,2010-1-2,76.93,Whatsit
746,2023-4-14,89.46,Doohickey
747,1996-9-4,73.4,Thingamajig
748,2006-11-9,11.73,Thingamajig
749,1987-1-8,81,Doohickey
750,1978-3-1,46.77,Whatsit
751,1995-11-25,9.39,Thingamajig
752,2005-5-21,24.85,Doohickey
753,1995-7-2,58.3,Thingamajig
754,2003-5-5,17.68,Thingamajig
755,1984-7-3,45.53,Thingamajig
756,2009-8-21,70.92,Whatsit
757,2008-8-23,32.84,Doohickey
758,1998-4-7,95.6,Whatsit
759,1996-5-24,80.52,Whatsit
760,2012-2-26,63.39,Doohickey
761,2014-9-19,9.81,Thingamajig
762,1975-11-2,66.32,Whatsit
763,2009-7-20,45.16,Doohickey
764,2017-5-9,62.88,Doohickey
765,2012-1-10,82.12,Thingamajig
766,1981-2-19,97.31,Whatsit
767,2012-10-16,90.04,Thingamajig
768,2004-11-25,85.92,Thingamajig
769,1991-8-24,13.46,Thingamajig
770,1991-11-19,61.12,Doohickey
771,1990-10-15,5.52,Doohickey
772,2020-6-2,31.12,Whatsit
773,1984-9-22,80.43,Thingamajig
774,1984-5-13,88.13,Doohickey
775,2023-4-17,46.77,Whatsit
776,1996-11-27,1.92,Whatsit
777,1999-3-13,15.13,Whatsit
778,2007-5-23,96.96,Thingamajig
779,1986-10-1,15.78,Whatsit
780,2006-4-25,91.49,Doohickey
781,1982-7-24,14.47,Thingamajig
782,2018-10-17,95.49,Whatsit
783,2005-3-16,47.09,Whatsit
784,1998-9-16,22.59,Doohickey
785,2013-5-15,72.85,Whatsit
786,2010-3-18,80.17,Whatsit
787,2000-3-26,55.03,Thingamajig
788,1994-9-7,2.52,Doohickey
789,2004-4-16,50.65,Doohickey
790,2010-11-1,86.75,Whatsit
791,2008-8-25,26.27,Whatsit
792,1988-1-2,62.09,Doohickey
793,1986-10-24,12.53,Doohickey
794,1976-3-24,61.64,Doohickey
795,1988-9-14,83.31,Doohickey
796,1976-7-18,95.81,Thingamajig
797,1991-5-12,57.11,Doohickey
798,1984-8-20,30.08,Thingamajig
799,2008-10-14,2.39,Doohickey
800,2025-4-23,10.8,Whatsit
801,1984-9-22,11.87,Doohickey
802,2021-10-13,34.36,Doohickey
803,1999-2-23,41.97,Whatsit
804,1987-10-3,21.44,Whatsit
805,1973-8-24,86.06,Thingamajig
806,1981-4-14,3.54,Whatsit
807,2023-1-24,27.25,Thingamajig
808,1988-9-18,97.97,Whatsit
809,2016-10-12,58.23,Thingamajig
810,2020-7-18,94.55,Thingamajig
811,2002-2-12,40.01,Thingamajig
812,1989-10-14,88.57,Whatsit
813,2023-10-26,24.75,Doohickey
814,2010-1-6,14.04,Thingamajig
815,1973-8-5,83.69,Thingamajig
816,2020-2-27,86.46,Thingamajig
817,2001-7-27,51.08,Whatsit
818,1988-6-11,89.9,Whatsit
819,1988-2-1,28.57,Whatsit
820,1980-8-10,6.26,Whatsit
821,2018-8-14,48.37,Thingamajig
822,1982-8-4,12.17,Whatsit
823,1987-11-11,93.94,Whatsit
824,1992-4-9,67.18,Thingamajig
825,2012-8-14,44.79,Thingamajig
826,2004-10-19,3.92,Whatsit
827,1970-1-5,90.38,Whatsit
828,1993-2-22,54.55,Thingamajig
829,1991-3-9,32.88,Thingamajig
830,2017-7-8,14.53,Whatsit
831,1978-1-24,28.24,Doohickey
832,1975-6-22,45.62,Whatsit
833,2006-8-8,52.38,Doohickey
834,1985-8-26,50.22,Doohickey
835,2014-7-3,96.28,Thingamajig
836,1994-2-15,40.97,Doohickey
837,1974-8-4,11.14,Thingamajig
838,2023-2-16,69.58,Thingamajig
839,2024-7-17,28.37,Whatsit
840,2021-7-12,38.33,Thingamajig
841,1997-8-4,56.05,Thingamajig
842,2005-8-4,75.41,Whatsit
843,1990-10-13,5.52,Doohickey
844,1978-3-8,22.5,Whatsit
845,2016-7-27,80.5,Thingamajig
846,1980-8-24,28.65,Whatsit
847,2015-2-11,85.37,Whatsit
848,2016-6-26,21.61,Doohickey
849,2011-5-19,95.14,Whatsit
850,2010-8-24,94.68,Doohickey
851,2003-1-21,12.11,Whatsit
852,1974-7-15,98.05,Thingamajig
853,1977-5-8,95,Whatsit
854,2019-1-3,8.21,Thingamajig
855,1970-3-14,36.06,Doohickey
856,2004-9-3,0.34,Doohickey
857,1994-7-6,27.11,Whatsit
858,2024-7-23,8.65,Doohickey
859,1980-2-6,63.83,Whatsit
860,1990-7-11,1.59,Thingamajig
861,1978-4-8,0.45,Doohickey
862,2001-11-9,54.84,Whatsit
863,1982-10-23,67.73,Whatsit
864,1988-11-11,89.15,Whatsit
865,2022-4-7,82.51,Doohickey
866,2009-5-24,75.48,Whatsit
867,1979-4-23,6.18,Thingamajig
868,1992-8-21,50.91,Thingamajig
869,1979-5-16,95.55,Thingamajig
870,1969-2-23,49.14,Thingamajig
871,2002-5-8,45.48,Whatsit
872,2018-2-24,23.83,Thingamajig
873,1980-9-24,59.34,Doohickey
874,2015-7-11,37.01,Doohickey
875,1987-6-3,27.99,Thingamajig
876,1979-5-21,32.26,Thingamajig
877,2016-4-16,27.28,Thingamajig
878,1991-5-16,10.04,Whatsit
879,2000-2-6,1.57,Whatsit
880,1999-5-22,45.38,Doohickey
881,2011-7-20,27.74,Thingamajig
882,1992-4-13,22.75,Whatsit
883,1999-11-21,10.71,Thingamajig
884,2019-4-13,25.72,Doohickey
885,2022-9-22,53.75,Doohickey
886,1972-8-23,85.73,Doohickey
887,2011-8-4,51.43,Whatsit
888,1994-7-24,24.31,Thingamajig
889,1994-11-16,40.56,Thingamajig
890,1989-10-20,80.59,Thingamajig
891,2006-1-17,8.38,Thingamajig
892,2013-8-5,1.57,Thingamajig
893,1985-8-5,32.73,Thingamajig
894,1971-3-17,42.51,Whatsit
895,1994-7-10,25.6,Doohickey
896,2012-8-24,17.85,Thingamajig
897,2025-4-7,70.6,Thingamajig
898,2020-3-15,7.94,Doohickey
899,2012-3-15,10.2,Thingamajig
900,2011-3-15,42.67,Whatsit
901,2025-6-2,18.97,Thingamajig
902,2023-6-14,88.08,Doohickey
903,2023-9-18,32.14,Doohickey
904,2021-8-21,77.46,Doohickey
905,2015-9-14,20.21,Thingamajig
906,1999-10-7,82.37,Thingamajig
907,2006-8-9,62.66,Thingamajig
908,1985-1-15,72.92,Doohickey
909,2020-8-14,78.74,Whatsit
910,2001-4-18,90.34,Thingamajig
911,1970-5-20,88.93,Whatsit
912,2004-3-20,49.5,Doohickey
913,1973-9-14,73.89,Doohickey
914,2002-4-4,15.26,Whatsit
915,2008-2-4,53.1,Doohickey
916,1969-1-4,96.81,Thingamajig
917,1992-7-8,54.49,Whatsit
918,1992-6-7,78.21,Whatsit
919,1992-5-7,90.31,Whatsit
920,2025-6-27,36.3,Whatsit
921,2007-1-6,89.69,Doohickey
922,2005-1-21,77.6,Whatsit
923,1969-6-9,81.85,Doohickey
924,1996-7-9,80.34,Thingamajig
925,1988-8-23,38.1,Thingamajig
926,1993-3-25,35.74,Doohickey
927,2024-9-8,97.61,Whatsit
928,2001-9-9,10.54,Doohickey
929,2016-7-9,50.01,Doohickey
930,2019-6-20,71.48,Thingamajig
931,1986-8-17,74.67,Doohickey
932,2000-10-13,28.15,Whatsit
933,1975-8-27,35.75,Doohickey
934,2006-10-1,25.84,Thingamajig
935,2007-5-16,67.86,Thingamajig
936,1996-11-15,0.29,Whatsit
937,1997-7-27,17.66,Whatsit
938,1987-3-2,46.37,Doohickey
939,2016-6-24,12.62,Thingamajig
940,2008-10-16,37.13,Thingamajig
941,1972-1-27,32.67,Whatsit
942,1975-4-24,4.94,Doohickey
943,1999-2-15,60.21,Thingamajig
944,1984-6-6,87.33,Doohickey
945,2021-3-2,67.63,Thingamajig
946,2002-1-12,83.79,Whatsit
947,2014-4-18,81.23,Thingamajig
948,2007-5-4,31.42,Thingamajig
949,2017-7-21,91.02,Whatsit
950,2015-11-3,14.96,Thingamajig
951,2000-3-20,84.6,Whatsit
952,1974-3-16,86.47,Thingamajig
953,1986-3-11,90.56,Whatsit
954,1993-2-13,99.38,Doohickey
955,2010-6-24,65.94,Thingamajig
956,2015-1-5,9.04,Thingamajig
957,2017-3-5,39.07,Thingamajig
958,1987-3-19,63.85,Thingamajig
959,1993-7-20,82.01,Doohickey
960,1999-10-11,98.18,Whatsit
961,2010-4-25,88.4,Whatsit
962,1990-7-27,36.02,Thingamajig
963,1980-8-13,45.77,Whatsit
964,2011-1-22,55.11,Thingamajig
965,1978-7-9,34.77,Doohickey
966,2021-8-17,31.09,Thingamajig
967,1997-3-26,50.72,Whatsit
968,1991-4-20,52.44,Whatsit
969,1999-4-17,8.07,Doohickey
970,2015-4-21,46.98,Doohickey
971,2005-6-16,62.12,Whatsit
972,1969-4-17,1.8,Whatsit
973,2001-2-27,12.15,Thingamajig
974,1996-4-27,59.41,Whatsit
975,2002-11-15,58.22,Doohickey
976,1969-3-25,86.08,Thingamajig
977,1983-2-7,83.78,Doohickey
978,2015-7-3,92.89,Thingamajig
979,2017-6-14,64.8,Thingamajig
980,2025-10-23,40.05,Doohickey
981,1993-10-5,43.52,Doohickey
982,2004-7-12,19.2,Thingamajig
983,1974-2-6,3.01,Doohickey
984,1977-10-22,21.39,Thingamajig
985,2007-6-14,83.73,Thingamajig
986,2001-7-18,1.27,Whatsit
987,1988-8-15,62.04,Whatsit
988,1975-5-4,13.2,Whatsit
989,1993-8-3,75.83,Whatsit
990,1983-2-13,56.66,Thingamajig
991,2006-10-16,15.89,Doohickey
992,1993-2-25,38.49,Whatsit
993,2025-9-23,81.91,Thingamajig
994,2018-8-5,62.59,Thingamajig
995,2024-3-19,26.61,Thingamajig
996,2016-10-13,47.47,Thingamajig
997,2016-2-1,24.32,Whatsit
998,2007-1-16,62.39,Doohickey
999,1985-3-13,15.08,Doohickey
1000,2016-8-20,59.04,Doohickey
1001,2016-8-6,0.65,Thingamajig
1002,2021-9-14,61.56,Doohickey
1003,1978-3-22,34.87,Thingamajig
1004,2013-8-4,99.58,Thingamajig
1005,2010-6-12,31.66,Doohickey
1006,2019-4-23,21.43,Whatsit
1007,2022-4-25,54.73,Doohickey
1008,2003-4-23,83.95,Thingamajig
1009,2002-8-16,94.64,Whatsit
1010,1999-8-17,67.55,Whatsit
1011,1989-7-24,40.82,Whatsit
1012,1996-9-12,26.41,Whatsit
1013,1979-3-12,25.83,Doohickey
1014,2012-4-6,31.23,Thingamajig
1015,2015-1-15,31.23,Doohickey
1016,2004-2-24,52.52,Whatsit
1017,1995-3-7,72.22,Whatsit
1018,1991-1-1,32.96,Whatsit
1019,1975-2-10,12,Thingamajig
1020,1990-8-6,6.79,Thingamajig
1021,1972-3-16,34.9,Whatsit
1022,1976-7-12,98.87,Doohickey
1023,2001-4-13,36.69,Whatsit
1024,1977-3-9,15.73,Doohickey
1025,1983-1-12,74.47,Thingamajig
1026,1995-11-20,73.33,Thingamajig
1027,1980-8-23,79.27,Thingamajig
1028,1996-5-10,70.69,Doohickey
1029,2011-2-3,41.92,Thingamajig
1030,1998-10-10,53.83,Whatsit
1031,1969-10-26,74.26,Whatsit
1032,1985-2-1,41.21,Whatsit
1033,1979-2-20,57.97,Thingamajig
1034,2003-11-1,28.12,Whatsit
1035,1986-2-8,77.35,Whatsit
1036,1980-11-10,15.56,Thingamajig
1037,2019-7-25,88.18,Thingamajig
1038,2013-6-18,37.6,Doohickey
1039,2025-4-5,74.43,Whatsit
1040,2016-3-7,92.4,Whatsit
1041,1991-9-2,51.78,Thingamajig
1042,2023-5-26,25.8,Whatsit
1043,1994-5-18,78.19,Thingamajig
1044,2025-1-11,15.26,Thingamajig
1045,2016-6-14,57.89,Thingamajig
1046,2000-5-26,56.58,Thingamajig
1047,1999-6-20,77.1,Thingamajig
1048,1969-3-5,49.59,Thingamajig
1049,2025-10-4,84.5,Thingamajig
1050,2024-5-27,2.31,Doohickey
1051,2023-4-11,43.98,Whatsit
1052,1972-10-9,51.36,Whatsit
1053,1987-11-6,2.75,Doohickey
1054,1982-3-4,9.51,Thingamajig
1055,1981-2-7,68.58,Whatsit
1056,2003-8-5,65.36,Whatsit
1057,1982-10-20,1.97,Whatsit
1058,2007-6-8,46.5,Whatsit
1059,1969-1-23,51.82,Thingamajig
1060,1993-3-19,22.05,Doohickey
1061,2017-3-18,89.25,Doohickey
1062,2019-9-11,25.66,Doohickey
1063,1993-8-21,88.19,Thingamajig
1064,1979-9-21,71.96,Whatsit
1065,1980-2-14,21.43,Whatsit
1066,2004-5-11,71.57,Thingamajig
1067,1969-6-5,67.07,Thingamajig
1068,1973-10-15,8.73,Whatsit
1069,2023-6-24,77.3,Thingamajig
1070,2021-2-10,75.41,Whatsit
1071,2000-2-26,43.82,Whatsit
1072,1992-1-12,83.33,Doohickey
1073,2020-3-5,92.76,Whatsit
1074,1999-7-20,36.17,Doohickey
1075,1995-3-18,67.2,Thingamajig
1076,1978-8-22,5.25,Whatsit
1077,2025-2-9,63.06,Whatsit
1078,2022-4-9,39.16,Whatsit
1079,1996-8-1,0.81,Whatsit
1080,1989-2-18,59.16,Doohickey
1081,2021-3-18,62.52,Thingamajig
1082,1988-3-1,64.12,Doohickey
1083,1979-1-3,43.2,Doohickey
1084,1983-4-2,40.03,Doohickey
1085,2025-6-9,44.38,Doohickey
1086,1974-3-3,46.25,Doohickey
1087,2021-9-6,33.86,Whatsit
1088,2001-10-17,23.77,Doohickey
1089,2003-4-11,61.55,Thingamajig
1090,2015-7-13,36.51,Whatsit
1091,1970-5-22,30.42,Doohickey
1092,1996-11-20,46.03,Whatsit
1093,1987-6-10,91.94,Doohickey
1094,2010-10-13,19.97,Thingamajig
1095,2014-9-19,56.11,Thingamajig
1096,1996-7-17,57.22,Thingamajig
1097,2011-8-17,61.76,Doohickey
1098,2014-3-22,55.01,Thingamajig
1099,1999-7-24,45.93,Doohickey
1100,1994-3-22,58.65,Thingamajig
1101,1986-9-26,34.36,Thingamajig
1102,2000-9-23,90.12,Thingamajig
1103,2011-6-12,65.14,Whatsit
1104,2007-4-5,1.29,Thingamajig
1105,1999-4-14,72.85,Doohickey
1106,1986-4-21,0.2,Whatsit
1107,2007-9-14,34.13,Whatsit
1108,1996-9-13,46.75,Doohickey
1109,1986-9-21,90.49,Doohickey
1110,1999-2-16,59.37,Doohickey
1111,2002-8-19,70.07,Whatsit
1112,1974-11-14,47.99,Thingamajig
1113,1973-1-21,74.65,Doohickey
1114,1986-10-19,33.87,Doohickey
1115,1975-8-18,47.78,Whatsit
1116,1999-5-22,6.67,Thingamajig
1117,2017-8-25,6.99,Doohickey
1118,2020-5-9,34.88,Whatsit
1119,2012-1-20,89.45,Doohickey
1120,1973-11-21,2.98,Thingamajig
1121,1970-8-20,5.8,Thingamajig
1122,1982-10-4,18.96,Whatsit
1123,2012-8-15,16.35,Thingamajig
1124,2018-1-27,74.59,Whatsit
1125,1993-5-2,84.48,Thingamajig
1126,1985-9-14,61.29,Thingamajig
1127,1990-4-27,34.23,Doohickey
1128,1977-3-26,41.72,Whatsit
1129,1988-11-13,54.47,Thingamajig
1130,1998-8-7,56,Doohickey
1131,2007-4-8,78.48,Whatsit
1132,1992-4-1,37,Doohickey
1133,2024-11-26,0.53,Whatsit
1134,1980-8-15,16.62,Whatsit
1135,1996-4-24,15.33,Whatsit
1136,1989-4-19,0.7,Doohickey
1137,1997-7-11,21.78,Thingamajig
1138,1995-3-2,60.01,Whatsit
1139,1984-5-13,80.75,Thingamajig
1140,1989-10-9,44.67,Doohickey
1141,1998-10-8,62.48,Doohickey
1142,2012-6-1,57.29,Whatsit
1143,1978-3-13,40.26,Whatsit
1144,1975-8-2,71.55,Thingamajig
1145,1976-8-4,53.69,Doohickey
1146,2009-3-1,26.51,Doohickey
1147,1997-10-23,69.54,Doohickey
1148,1975-1-6,59.93,Whatsit
1149,2022-7-4,48.51,Whatsit
1150,1991-2-19,23.64,Thingamajig
1151,2001-7-8,88.28,Whatsit
1152,1991-9-23,90.35,Whatsit
1153,2002-10-12,62.03,Thingamajig
1154,1976-9-7,60.6,Whatsit
1155,1988-11-17,28.04,Whatsit
1156,2021-6-14,92.56,Whatsit
1157,1972-11-1,20.1,Thingamajig
1158,1997-3-13,42.25,Doohickey
1159,2012-8-12,78.4,Whatsit
1160,1994-10-12,40.01,Whatsit
1161,2004-9-13,80.39,Doohickey
1162,1994-6-10,67.82,Thingamajig
1163,1985-2-5,35.23,Doohickey
1164,2017-1-23,4.17,Doohickey
1165,1988-7-26,13.96,Whatsit
1166,1988-6-8,86.35,Whatsit
1167,2025-3-3,69.9,Whatsit
1168,2014-7-27,8.04,Doohickey
1169,2005-1-20,25.48,Thingamajig
1170,1997-3-14,30.79,Doohickey
1171,2022-8-4,48.92,Whatsit
1172,2008-3-17,86.31,Thingamajig
1173,1977-7-9,46.85,Whatsit
1174,1983-11-21,80.77,Thingamajig
1175,2001-5-21,59.64,Thingamajig
1176,1993-9-21,67.45,Whatsit
1177,2005-10-6,59.86,Doohickey
1178,2013-5-3,20.23,Thingamajig
1179,2008-7-5,39.76,Thingamajig
1180,1973-5-20,42.31,Whatsit
1181,2016-4-14,91.31,Whatsit
1182,2016-10-13,62.66,Doohickey
1183,1969-7-4,65.71,Doohickey
1184,1976-5-5,73.27,Thingamajig
1185,1994-9-27,76.5,Doohickey
1186,1998-5-5,14.42,Doohickey
1187,1969-8-19,28.15,Doohickey
1188,2011-7-3,27.91,Whatsit
1189,2002-4-11,5.56,Whatsit
1190,2001-11-16,34.25,Doohickey
1191,2014-2-17,11.81,Whatsit
1192,1982-11-7,92.39,Whatsit
1193,1995-8-27,51.14,Doohickey
1194,1975-9-14,25.76,Thingamajig
1195,2007-7-15,0.95,Thingamajig
1196,1994-5-26,30.81,Doohickey
1197,1990-3-10,25.84,Doohickey
1198,2021-1-23,69.21,Thingamajig
1199,2019-10-26,51.91,Whatsit
1200,1999-2-5,9.05,Doohickey
1201,1990-2-6,32.84,Whatsit
1202,1976-2-19,58.31,Thingamajig
1203,1970-6-23,10.11,Doohickey
1204,1999-10-21,94.18,Whatsit
1205,1971-4-16,54.31,Whatsit
1206,2011-8-24,58.65,Thingamajig
1207,2017-5-15,99.49,Whatsit
1208,1994-6-9,73.9,Doohickey
1209,1983-10-6,68.78,Thingamajig
1210,2003-7-11,45.21,Doohickey
1211,2000-2-8,80.03,Thingamajig
1212,1991-9-21,14.29,Whatsit
1213,2012-6-14,0.72,Whatsit
1214,1994-10-9,8.3,Thingamajig
1215,1982-9-3,50.96,Doohickey
1216,1990-2-27,88.91,Thingamajig
1217,2022-11-2,83.63,Whatsit
1218,2010-8-22,39.63,Whatsit
1219,1970-7-4,75.6,Doohickey
1220,2011-4-23,67.15,Doohickey
1221,1985-7-26,61.08,Doohickey
1222,2021-5-2,23.06,Doohickey
1223,2019-1-12,17.66,Whatsit
1224,1986-11-13,45.86,Whatsit
1225,1977-8-16,59.58,Doohickey
1226,2000-6-21,58.35,Whatsit
1227,1984-10-13,7.98,Thingamajig
1228,2006-6-15,44.46,Thingamajig
1229,2002-11-15,41.58,Thingamajig
1230,1995-6-26,40.42,Doohickey
1231,1988-4-5,5.88,Whatsit
1232,2023-1-6,60.96,Doohickey
1233,2018-6-16,87.41,Thingamajig
1234,1980-10-1,1.48,Doohickey
1235,1981-7-5,79.97,Whatsit
1236,2025-8-3,3.84,Whatsit
1237,1993-3-20,60.82,Thingamajig
1238,2021-11-3,98.83,Thingamajig
1239,1978-9-18,9.32,Whatsit
1240,1980-7-25,73.19,Whatsit
1241,2007-3-11,84.47,Whatsit
1242,1979-4-2,97.4,Thingamajig
1243,1980-6-15,98.01,Whatsit
1244,1984-8-27,63.36,Thingamajig
1245,2005-9-5,88.72,Thingamajig
1246,2010-11-12,52.61,Thingamajig
1247,1969-10-24,3.55,Thingamajig
1248,1986-10-4,98.86,Doohickey
1249,1974-10-25,0.28,Thingamajig
1250,2007-8-13,46.68,Doohickey
1251,1993-9-23,2.64,Doohickey
1252,2010-4-13,95.59,Thingamajig
1253,2023-6-10,5.2,Doohickey
1254,2013-1-5,69.51,Thingamajig
1255,2025-10-25,56.81,Doohickey
1256,2018-5-21,60.09,Whatsit
1257,1988-2-21,55.38,Doohickey
1258,2003-6-17,63.66,Whatsit
1259,1977-10-8,94.52,Whatsit
1260,1998-7-12,1.12,Thingamajig
1261,1991-6-3,86.87,Whatsit
1262,1987-8-4,72.43,Doohickey
1263,1999-5-21,96.68,Doohickey
1264,1972-11-7,29.71,Doohickey
1265,1993-7-24,84.14,Doohickey
1266,2022-7-25,39.8,Whatsit
1267,2005-10-26,57.86,Thingamajig
1268,2000-3-14,66.72,Whatsit
1269,1996-10-13,54.93,Thingamajig
1270,1983-4-10,11.45,Whatsit
1271,1985-5-10,97.03,Doohickey
1272,2009-6-9,60.13,Doohickey
1273,1985-1-3,77.32,Thingamajig
1274,2020-4-1,77.33,Whatsit
1275,2002-10-4,8.27,Whatsit
1276,2021-3-2,38.15,Whatsit
1277,1996-8-15,42.51,Doohickey
1278,1985-6-18,77.69,Whatsit
1279,1974-9-2,74.71,Whatsit
1280,2018-2-27,88.92,Whatsit
1281,2019-6-25,44.96,Thingamajig
1282,1990-11-13,67.29,Thingamajig
1283,2023-7-23,16.89,Whatsit
1284,1983-8-14,62.74,Whatsit
1285,1982-10-12,64.6,Whatsit
1286,1984-11-27,95.11,Doohickey
1287,2013-2-21,10.48,Doohickey
1288,2022-8-24,38.39,Thingamajig
1289,2007-11-7,45.41,Thingamajig
1290,1987-9-14,10.58,Doohickey
1291,2000-3-19,87.94,Thingamajig
1292,1986-5-18,81.8,Whatsit
1293,2002-11-9,98.82,Doohickey
1294,1995-11-20,51.83,Thingamajig
1295,1974-2-27,33.5,Whatsit
1296,1988-6-4,52.08,Thingamajig
1297,1994-6-16,51.16,Doohickey
1298,1992-1-8,5.95,Doohickey
1299,1991-3-5,91.42,Whatsit
1300,2025-11-22,77.96,Whatsit
1301,1975-11-16,10.18,Thingamajig
1302,1983-1-3,57.05,Thingamajig
1303,1985-9-23,34.08,Doohickey
1304,1999-10-10,35.49,Thingamajig
1305,1981-9-10,47.1,Whatsit
1306,2011-4-2,53.8,Doohickey
1307,2021-1-20,78.05,Doohickey
1308,2003-6-26,7.46,Whatsit
1309,1992-4-18,78.13,Thingamajig
1310,1982-4-14,35.07,Doohickey
1311,1984-4-7,93.83,Whatsit
1312,1973-1-25,93.72,Whatsit
1313,2012-11-22,82.08,Doohickey
1314,2004-8-9,49.47,Thingamajig
1315,1990-7-14,28.39,Whatsit
1316,1984-7-23,72.58,Whatsit
1317,1998-2-20,9,Whatsit
1318,1992-7-27,92.68,Thingamajig
1319,1988-1-16,47.92,Doohickey
1320,2023-4-14,83.63,Whatsit
1321,2015-3-6,19.32,Whatsit
1322,2006-6-4,65.04,Doohickey
1323,1977-2-19,13.08,Thingamajig
1324,2023-1-22,14.13,Whatsit
1325,2007-11-12,42.05,Doohickey
1326,2018-10-12,21.21,Whatsit
1327,1995-8-15,18.77,Doohickey
1328,2019-1-17,23.02,Whatsit
1329,2016-1-20,56.48,Thingamajig
1330,2021-3-27,43.28,Doohickey
1331,2002-10-22,66.1,Doohickey
1332,2004-9-5,29.23,Thingamajig
1333,1981-2-3,82.43,Doohickey
1334,2008-11-21,19.66,Whatsit
1335,1987-7-2,85.69,Whatsit
1336,1985-9-22,24.49,Doohickey
1337,2010-8-15,10.92,Doohickey
1338,2003-3-20,52.7,Whatsit
1339,2004-4-25,98.09,Doohickey
1340,2007-5-24,44.4,Doohickey
1341,1982-9-4,19.08,Thingamajig
1342,1970-1-24,50.14,Whatsit
1343,2020-3-22,79.85,Thingamajig
1344,1995-9-15,46.5,Thingamajig
1345,1977-7-16,91.18,Doohickey
1346,1988-7-8,77.53,Whatsit
1347,2004-1-21,1.66,Doohickey
1348,1985-7-13,98.95,Thingamajig
1349,2012-11-17,11,Whatsit
1350,1990-6-13,62.03,Thingamajig
1351,1980-4-10,19.09,Doohickey
1352,2000-8-13,79.22,Thingamajig
1353,1977-10-22,99.97,Thingamajig
1354,2024-11-22,41.35,Whatsit
1355,1999-5-21,25.53,Thingamajig
1356,2000-5-4,18.94,Whatsit
1357,2022-1-2,49.85,Whatsit
1358,2021-1-15,46.09,Doohickey
1359,2001-11-6,22.06,Doohickey
1360,2019-6-10,7.72,Whatsit
1361,2002-1-2,39.73,Thingamajig
1362,1988-6-9,88.33,Whatsit
1363,2019-9-13,19.74,Whatsit
1364,2005-9-19,86.61,Doohickey
1365,1997-11-15,32.25,Whatsit
1366,1976-7-5,5.01,Doohickey
1367,1980-11-25,65.98,Whatsit
1368,2019-3-11,20.23,Thingamajig
1369,2009-5-2,16.26,Thingamajig
1370,2014-3-16,70.8,Thingamajig
1371,1971-5-3,78.44,Thingamajig
1372,2006-6-5,35.42,Thingamajig
1373,2009-1-11,99.93,Whatsit
1374,1980-7-17,51.53,Whatsit
1375,2005-11-17,77.7,Doohickey
1376,2020-6-19,53.78,Doohickey
1377,1986-11-25,61.18,Thingamajig
1378,1971-1-3,17.11,Thingamajig
1379,2009-10-7,32.72,Thingamajig
1380,1978-8-2,25.83,Whatsit
1381,2025-3-15,30.98,Thingamajig
1382,2001-8-19,70.58,Whatsit
1383,1969-8-21,72.34,Doohickey
1384,1994-9-22,95.07,Doohickey
1385,2019-11-13,18.91,Thingamajig
1386,2023-9-25,78.4,Whatsit
1387,2005-10-15,69.97,Whatsit
1388,1977-1-23,81.85,Doohickey
1389,2004-6-3,90.23,Thingamajig
1390,2013-9-21,6.8,Thingamajig
1391,2018-10-26,79.02,Whatsit
1392,1986-9-20,78.94,Whatsit
1393,1993-7-3,68.93,Thingamajig
1394,1982-6-11,78.33,Whatsit
1395,1974-1-24,82.08,Thingamajig
1396,1978-2-5,93.34,Doohickey
1397,2016-3-7,72.26,Whatsit
1398,2021-6-11,63.64,Thingamajig
1399,2009-3-19,18.16,Thingamajig
1400,1996-9-21,52.16,Whatsit
1401,1994-8-15,78.92,Thingamajig
1402,2019-4-9,14.46,Doohickey
1403,1995-9-7,69.22,Doohickey
1404,1991-7-12,14.42,Thingamajig
1405,1989-1-2,94.94,Doohickey
1406,1983-3-3,25.47,Whatsit
1407,1997-3-3,19.74,Whatsit
1408,2000-6-10,95.07,Doohickey
1409,1989-5-2,9.62,Doohickey
1410,2013-9-2,85.19,Doohickey
1411,2020-10-11,51.19,Whatsit
1412,2001-2-14,12.73,Doohickey
1413,1979-10-18,26.9,Whatsit
1414,2017-5-23,39.01,Thingamajig
1415,1993-2-1,97.05,Whatsit
1416,2009-3-12,18.55,Doohickey
1417,1984-11-21,16.94,Thingamajig
1418,1974-10-5,40.97,Whatsit
1419,2007-2-21,63.42,Whatsit
1420,2011-10-3,49.81,Thingamajig
1421,1991-11-15,57.09,Thingamajig
1422,1980-1-18,15.36,Whatsit
1423,2008-6-26,15.32,Whatsit
